company_name,industry,headquarters_address,headquarters_city,headquarters_country,year_founded,ownership,company_number,employee_count,market_cap_usd,total_revenue_usd,net_profit_usd,total_assets_usd,company_website,social_media_links,representative_name,total_raised,company_description,company_stage,share_price,legal_form,_source_table
Choice Hotels International,"['Hotels', 'Travel']",,,USA,,,,,$6.60 B,,,,,,,,,,$123.91,,companiesMarketCap_dataset
Agree Realty,"['Real estate', 'Investment', 'REITs']",,,USA,,,,,$6.60 B,,,,,,,,,,$74.31,,companiesMarketCap_dataset
Texas Roadhouse,"['Restaurant chains', 'Food']",,,USA,,,,,$6.60 B,,,,,,,,,,$98.76,,companiesMarketCap_dataset
U.s. Steel,"['Steel producers', 'Steel industry']",,,USA,,,,,$6.60 B,,,,,,,,,,$28.21,,companiesMarketCap_dataset
Silergy,"['Semiconductors', 'Tech', 'Tech Hardware']",,,China,,,,,$6.61 B,,,,,,,,,,$17.37,,companiesMarketCap_dataset
Great Eastern,,,,Singapore,,,,,$6.62 B,,,,,,,,,,$13.99,,companiesMarketCap_dataset
Mks Instruments,,,,USA,,,,,$6.62 B,,,,,,,,,,$99.63,,companiesMarketCap_dataset
Israel Discount Bank,,,,Israel,,,,,$6.63 B,,,,,,,,,,$52.30,,companiesMarketCap_dataset
Qualtrics,"['Software', 'Tech']",,,USA,,,,,$6.63 B,,,,,,,,,,$11.24,,companiesMarketCap_dataset
Wynn Macau,"['Hotels', 'Travel']",,,,,,,,$6.64 B,,,,,,,,,,$1.27,,companiesMarketCap_dataset
Lodha Group,['Real estate'],,,India,,,,,$6.65 B,,,,,,,,,,$13.81,,companiesMarketCap_dataset
Hunter Douglas,"['Manufacturing', 'Furniture']",,,Netherlands,,,,,$6.65 B,,,,,,,,,,$191.23,,companiesMarketCap_dataset
Convatec Group,['Medical devices'],,,UK,,,,,$6.15 B,,,,,,,,,,$3.01,,companiesMarketCap_dataset
Mapfre,"['Financial services', 'Insurance']",,,Spain,,,,,$6.15 B,,,,,,,,,,$2.01,,companiesMarketCap_dataset
Bosch India,,,,India,,,,,$6.15 B,,,,,,,,,,$208.67,,companiesMarketCap_dataset
Chang Hwa Commercial Bank,"['Banks', 'Financial services']",,,Taiwan,,,,,$6.15 B,,,,,,,,,,$0.58,,companiesMarketCap_dataset
Endeavor Group,"['Media/Press', 'Entertainment']",,,USA,,,,,$6.15 B,,,,,,,,,,$21.28,,companiesMarketCap_dataset
Nutanix,"['Software', 'Tech']",,,USA,,,,,$6.16 B,,,,,,,,,,$26.80,,companiesMarketCap_dataset
Macy's,['Retail'],,,USA,,,,,$6.17 B,,,,,,,,,,$22.76,,companiesMarketCap_dataset
Belimo Holding,,,,Switzerland,,,,,$6.18 B,,,,,,,,,,$502.59,,companiesMarketCap_dataset
Oshkosh Corporation,,,,USA,,,,,$6.18 B,,,,,,,,,,$94.53,,companiesMarketCap_dataset
Kintetsu Ghd,"['Railways', 'Transportation']",,,Japan,,,,,$6.18 B,,,,,,,,,,$32.51,,companiesMarketCap_dataset
Toll Brothers,,,,USA,,,,,$6.18 B,,,,,,,,,,$55.86,,companiesMarketCap_dataset
Canadian Apartment Properties Reit,"['Real estate', 'Investment', 'REITs']",,,Canada,,,,,$6.19 B,,,,,,,,,,$35.57,,companiesMarketCap_dataset
Unimicron,"['Electronics', 'Tech', 'Tech Hardware']",,,Taiwan,,,,,$6.20 B,,,,,,,,,,$4.19,,companiesMarketCap_dataset
Bombardier Recreational Products,,,,Canada,,,,,$6.20 B,,,,,,,,,,$79.32,,companiesMarketCap_dataset
Allegro Microsystems,"['Semiconductors', 'Tech', 'Tech Hardware']",,,USA,,,,,$6.20 B,,,,,,,,,,$32.45,,companiesMarketCap_dataset
Doximity,"['Internet', 'Tech', 'Healthcare', 'Telehealth']",,,USA,,,,,$6.21 B,,,,,,,,,,$32.29,,companiesMarketCap_dataset
Apellis Pharmaceuticals,,,,USA,,,,,$5.75 B,,,,,,,,,,$52.05,,companiesMarketCap_dataset
Valmet,"['Pulp and paper', 'Machinery manufacturing', 'Manufacturing']",,,Finland,,,,,$5.75 B,,,,,,,,,,$31.27,,companiesMarketCap_dataset
Idp Education,['Education'],,,Australia,,,,,$5.76 B,,,,,,,,,,$20.71,,companiesMarketCap_dataset
Spirit Realty Capital,,,,USA,,,,,$5.76 B,,,,,,,,,,$41.30,,companiesMarketCap_dataset
Pldt,['Telecommunication'],,,,,,,,$5.77 B,,,,,,,,,,$26.74,,companiesMarketCap_dataset
Sonoco,,,,USA,,,,,$5.77 B,,,,,,,,,,$59.26,,companiesMarketCap_dataset
Kajima,['Construction'],,,Japan,,,,,$5.78 B,,,,,,,,,,$11.81,,companiesMarketCap_dataset
Bank Pekao (bank Polska Kasa Opieki),"['Banks', 'Financial services']",,,Poland,,,,,$5.78 B,,,,,,,,,,$22.05,,companiesMarketCap_dataset
Ionis Pharmaceuticals,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$5.78 B,,,,,,,,,,$40.76,,companiesMarketCap_dataset
Worley,"['Engineering', 'Energy']",,,Australia,,,,,$5.80 B,,,,,,,,,,$11.04,,companiesMarketCap_dataset
Technipfmc,"['Oil&Gas', 'Energy']",,,UK,,,,,$5.81 B,,,,,,,,,,$13.03,,companiesMarketCap_dataset
Quidelortho,"['Healthcare', 'Diagnostics and Testing', 'Manufacturing']",,,USA,,,,,$5.82 B,,,,,,,,,,$88.13,,companiesMarketCap_dataset
H&r Block,,,,USA,,,,,$5.82 B,,,,,,,,,,$37.44,,companiesMarketCap_dataset
Ds Smith,['Packaging'],,,UK,,,,,$5.82 B,,,,,,,,,,$4.23,,companiesMarketCap_dataset
Air Canada,"['Airlines', 'Travel', 'Transportation']",,,Canada,,,,,$5.82 B,,,,,,,,,,$16.27,,companiesMarketCap_dataset
Charoen Pokphand Foods,['Food'],,,Thailand,,,,,$5.83 B,,,,,,,,,,$0.74,,companiesMarketCap_dataset
R1 Rcm,['Professional services'],,,USA,,,,,$5.40 B,,,,,,,,,,$12.98,,companiesMarketCap_dataset
Jabal Omar Development,['Real estate'],,,Saudi Arabia,,,,,$5.40 B,,,,,,,,,,$4.68,,companiesMarketCap_dataset
Taiwan High Speed Rail,"['Railways', 'Infrastructure']",,,Taiwan,,,,,$5.40 B,,,,,,,,,,$0.96,,companiesMarketCap_dataset
Hyundai Glovis,['Transportation'],,,South Korea,,,,,$5.41 B,,,,,,,,,,$144.27,,companiesMarketCap_dataset
Chart Industries,,,,USA,,,,,$5.41 B,,,,,,,,,,$127.23,,companiesMarketCap_dataset
Zomato,"['Food Delivery', 'Food', 'Internet', 'Tech']",,,India,,,,,$5.41 B,,,,,,,,,,$0.63,,companiesMarketCap_dataset
National Storage,,,,USA,,,,,$5.41 B,,,,,,,,,,$38.36,,companiesMarketCap_dataset
10x Genomics,"['Genomics', 'Biotech']",,,USA,,,,,$5.41 B,,,,,,,,,,$47.33,,companiesMarketCap_dataset
Tim S.a.,['Telecommunication'],,,Brazil,,,,,$5.43 B,,,,,,,,,,$11.09,,companiesMarketCap_dataset
Tecan,,,,Switzerland,,,,,$5.43 B,,,,,,,,,,$426.88,,companiesMarketCap_dataset
Fs Kkr Capital,"['Investment', 'Financial services']",,,USA,,,,,$5.43 B,,,,,,,,,,$19.20,,companiesMarketCap_dataset
Eurazeo,['Investment'],,,France,,,,,$5.43 B,,,,,,,,,,$69.67,,companiesMarketCap_dataset
Selective Insurance,,,,USA,,,,,$5.43 B,,,,,,,,,,$90.16,,companiesMarketCap_dataset
Apartment Income Reit,"['REITs', 'Real estate', 'Investment']",,,USA,,,,,$5.43 B,,,,,,,,,,$36.25,,companiesMarketCap_dataset
Noble Corporation,"['Oil&Gas', 'Energy']",,,UK,,,,,$5.43 B,,,,,,,,,,$40.36,,companiesMarketCap_dataset
Procter & Gamble India,['Consumer goods'],,,India,,,,,$5.43 B,,,,,,,,,,$167.48,,companiesMarketCap_dataset
Altagas,"['Oil&Gas', 'Energy', 'Infrastructure']",,,Canada,,,,,$5.08 B,,,,,,,,,,$18.07,,companiesMarketCap_dataset
Tal Education Group,['Education'],,,China,,,,,$5.08 B,,,,,,,,,,$7.84,,companiesMarketCap_dataset
Owl Rock Capital,['Financial services'],,,USA,,,,,$5.08 B,,,,,,,,,,$12.92,,companiesMarketCap_dataset
Polycab India,,,,India,,,,,$5.08 B,,,,,,,,,,$33.98,,companiesMarketCap_dataset
Chemours,['Chemicals'],,,USA,,,,,$5.08 B,,,,,,,,,,$33.72,,companiesMarketCap_dataset
Whitecap Resources,"['Energy', 'Oil&Gas']",,,Canada,,,,,$5.08 B,,,,,,,,,,$8.33,,companiesMarketCap_dataset
Option Care Health,,,,USA,,,,,$5.09 B,,,,,,,,,,$27.99,,companiesMarketCap_dataset
Penn National Gaming,"['Gambling', 'Entertainment']",,,USA,,,,,$5.09 B,,,,,,,,,,$32.85,,companiesMarketCap_dataset
Hellofresh,"['Internet', 'Tech', 'Food', 'Food Delivery']",,,Germany,,,,,$5.10 B,,,,,,,,,,$25.21,,companiesMarketCap_dataset
United Breweries,"['Beverages', 'Alcoholic beverages']",,,India,,,,,$5.10 B,,,,,,,,,,$19.31,,companiesMarketCap_dataset
Lhc Group,['Healthcare'],,,USA,,,,,$5.10 B,,,,,,,,,,$164.60,,companiesMarketCap_dataset
Alten,['Professional services'],,,France,,,,,$5.10 B,,,,,,,,,,$146.83,,companiesMarketCap_dataset
Csn Mineração,['Mining'],,,Brazil,,,,,$5.11 B,,,,,,,,,,$0.93,,companiesMarketCap_dataset
Monday.com,"['Tech', 'Software']",,,Israel,,,,,$5.11 B,,,,,,,,,,$116.97,,companiesMarketCap_dataset
Exponent,,,,USA,,,,,$5.11 B,,,,,,,,,,$101.07,,companiesMarketCap_dataset
Watts Water Technologies,,,,USA,,,,,$5.12 B,,,,,,,,,,$153.86,,companiesMarketCap_dataset
Cencosud,['Retail'],,,Chile,,,,,$4.70 B,,,,,,,,,,$1.68,,companiesMarketCap_dataset
Thor Industries,['Specialty Vehicles'],,,USA,,,,,$4.71 B,,,,,,,,,,$88.05,,companiesMarketCap_dataset
Autohome,"['Internet', 'Tech']",,,China,,,,,$4.71 B,,,,,,,,,,$37.57,,companiesMarketCap_dataset
Applied Industrial Technologies,,,,USA,,,,,$4.71 B,,,,,,,,,,$122.29,,companiesMarketCap_dataset
Remgro Limited,['Investment'],,,South Africa,,,,,$4.71 B,,,,,,,,,,$8.34,,companiesMarketCap_dataset
Mapletree Industrial Trust,"['Real estate', 'Investment', 'REITs']",,,Singapore,,,,,$4.72 B,,,,,,,,,,$1.75,,companiesMarketCap_dataset
Enagás,,,,Spain,,,,,$4.73 B,,,,,,,,,,$18.13,,companiesMarketCap_dataset
Emmi Ag,"['Food', 'Dairy companies']",,,Switzerland,,,,,$4.73 B,,,,,,,,,,$885.46,,companiesMarketCap_dataset
Atkore,,,,USA,,,,,$4.73 B,,,,,,,,,,$118.88,,companiesMarketCap_dataset
Metropolitan Bank (metrobank),"['Banks', 'Financial services']",,,,,,,,$4.74 B,,,,,,,,,,$0.94,,companiesMarketCap_dataset
Cirrus Logic,,,,USA,,,,,$4.75 B,,,,,,,,,,$86.29,,companiesMarketCap_dataset
Bawag Group,"['Banks', 'Financial services']",,,,,,,,$4.75 B,,,,,,,,,,$57.12,,companiesMarketCap_dataset
Koza Gold,"['Mining', 'Gold mining']",,,Turkey,,,,,$4.75 B,,,,,,,,,,$31.17,,companiesMarketCap_dataset
Hiscox,['Insurance'],,,,,,,,$4.75 B,,,,,,,,,,$13.73,,companiesMarketCap_dataset
Schaeffler,"['Automotive Suppliers', 'auto parts', 'Manufacturing']",,,Germany,,,,,$4.76 B,,,,,,,,,,$6.90,,companiesMarketCap_dataset
Temenos,"['Software', 'Tech']",,,Switzerland,,,,,$4.76 B,,,,,,,,,,$66.35,,companiesMarketCap_dataset
Zai Lab,"['Pharmaceuticals', 'Biotech']",,,China,,,,,$4.45 B,,,,,,,,,,$45.53,,companiesMarketCap_dataset
Natera,"['Diagnostics and Testing', 'Genomics']",,,USA,,,,,$4.46 B,,,,,,,,,,$40.91,,companiesMarketCap_dataset
Nykaa,"['E-Commerce', 'Tech', 'Internet', 'Retail']",,,India,,,,,$4.46 B,,,,,,,,,,$1.57,,companiesMarketCap_dataset
Technoprobe,"['Semiconductors', 'Tech', 'Tech Hardware', 'Manufacturing']",,,Italy,,,,,$4.46 B,,,,,,,,,,$7.42,,companiesMarketCap_dataset
Alkem Laboratories,"['Pharmaceuticals', 'Biotech']",,,India,,,,,$4.46 B,,,,,,,,,,$37.32,,companiesMarketCap_dataset
United Internet,,,,Germany,,,,,$4.46 B,,,,,,,,,,$23.91,,companiesMarketCap_dataset
Tegna,,,,USA,,,,,$4.46 B,,,,,,,,,,$20.00,,companiesMarketCap_dataset
B2gold,"['Mining', 'Gold mining']",,,Canada,,,,,$4.47 B,,,,,,,,,,$4.16,,companiesMarketCap_dataset
Nexans,,,,France,,,,,$4.47 B,,,,,,,,,,$99.97,,companiesMarketCap_dataset
Schneider,['Transportation'],,,USA,,,,,$4.47 B,,,,,,,,,,$25.16,,companiesMarketCap_dataset
Manpowergroup,,,,USA,,,,,$4.48 B,,,,,,,,,,$88.72,,companiesMarketCap_dataset
Icu Medical,,,,USA,,,,,$4.48 B,,,,,,,,,,$187.05,,companiesMarketCap_dataset
Hawaiian Electric Industries,,,,USA,,,,,$4.48 B,,,,,,,,,,$40.99,,companiesMarketCap_dataset
The Bidvest Group,['Conglomerate'],,,South Africa,,,,,$4.48 B,,,,,,,,,,$13.21,,companiesMarketCap_dataset
Spie,['Professional services'],,,France,,,,,$4.49 B,,,,,,,,,,$27.32,,companiesMarketCap_dataset
Meg Energy,"['Oil&Gas', 'Energy']",,,Canada,,,,,$4.49 B,,,,,,,,,,$15.09,,companiesMarketCap_dataset
Hancock Whitney,,,,USA,,,,,$4.14 B,,,,,,,,,,$48.18,,companiesMarketCap_dataset
Jubilant Foodworks,"['Food Delivery', 'Food', 'Internet', 'Tech']",,,India,,,,,$4.14 B,,,,,,,,,,$6.28,,companiesMarketCap_dataset
Colas,"['Engineering', 'Construction']",,,France,,,,,$4.14 B,,,,,,,,,,$127.06,,companiesMarketCap_dataset
Qualys,"['IT security', 'Software', 'Tech']",,,USA,,,,,$4.14 B,,,,,,,,,,$109.19,,companiesMarketCap_dataset
Sallie Mae,,,,USA,,,,,$4.14 B,,,,,,,,,,$16.58,,companiesMarketCap_dataset
Savola Group,"['Investment', 'Food']",,,Saudi Arabia,,,,,$4.14 B,,,,,,,,,,$7.78,,companiesMarketCap_dataset
Affirm,['Financial services'],,,USA,,,,,$4.14 B,,,,,,,,,,$14.30,,companiesMarketCap_dataset
Bank Aljazira,"['Banks', 'Financial services']",,,Saudi Arabia,,,,,$4.15 B,,,,,,,,,,$5.06,,companiesMarketCap_dataset
One Gas,,,,USA,,,,,$4.15 B,,,,,,,,,,$76.71,,companiesMarketCap_dataset
First International Bank Of Israel,"['Banks', 'Financial services']",,,Israel,,,,,$4.15 B,,,,,,,,,,$41.40,,companiesMarketCap_dataset
Paycor,"['Software', 'Tech']",,,USA,,,,,$4.16 B,,,,,,,,,,$23.66,,companiesMarketCap_dataset
Altair Engineering,"['Software', 'Tech', 'Engineering']",,,USA,,,,,$4.16 B,,,,,,,,,,$51.93,,companiesMarketCap_dataset
Fomento De Construcciones Y Contratas,['Construction'],,,Spain,,,,,$4.16 B,,,,,,,,,,$9.61,,companiesMarketCap_dataset
Tmbthanachart Bank (ttb),"['Banks', 'Financial services']",,,Thailand,,,,,$4.16 B,,,,,,,,,,$0.04000,,companiesMarketCap_dataset
Finning,,,,Canada,,,,,$4.16 B,,,,,,,,,,$27.33,,companiesMarketCap_dataset
Electrolux,['Home & Kitchen Appliances'],,,Sweden,,,,,$4.16 B,,,,,,,,,,$17.68,,companiesMarketCap_dataset
G-bits Network Technology,"['Video games', 'Entertainment']",,,China,,,,,$3.85 B,,,,,,,,,,$53.65,,companiesMarketCap_dataset
Dechra Pharmaceuticals,"['Pharmaceuticals', 'Biotech']",,,UK,,,,,$3.85 B,,,,,,,,,,$33.16,,companiesMarketCap_dataset
Apple Hospitality Reit,"['REITs', 'Real estate', 'Investment']",,,USA,,,,,$3.87 B,,,,,,,,,,$16.92,,companiesMarketCap_dataset
Insight Enterprises,,,,USA,,,,,$3.87 B,,,,,,,,,,$110.31,,companiesMarketCap_dataset
Doubleverify,"['Advertising', 'Software', 'Tech']",,,USA,,,,,$3.87 B,,,,,,,,,,$23.50,,companiesMarketCap_dataset
Wns,['Professional services'],,,India,,,,,$3.88 B,,,,,,,,,,$82.50,,companiesMarketCap_dataset
Vopak,,,,Netherlands,,,,,$3.88 B,,,,,,,,,,$30.25,,companiesMarketCap_dataset
Crispr Therapeutics,"['CRISPR', 'Pharmaceuticals', 'Genomics', 'Biotech', 'Gene therapy']",,,Switzerland,,,,,$3.88 B,,,,,,,,,,$49.61,,companiesMarketCap_dataset
Lg Display,['Electronics'],,,South Korea,,,,,$3.88 B,,,,,,,,,,$5.43,,companiesMarketCap_dataset
Arçelik,"['Home & Kitchen Appliances', 'Manufacturing']",,,Turkey,,,,,$3.89 B,,,,,,,,,,$6.29,,companiesMarketCap_dataset
Stadler Rail,['Manufacturing'],,,Switzerland,,,,,$3.89 B,,,,,,,,,,$38.96,,companiesMarketCap_dataset
Aaon,,,,USA,,,,,$3.89 B,,,,,,,,,,$73.27,,companiesMarketCap_dataset
Servisfirst Bancshares,"['Banks', 'Financial services']",,,USA,,,,,$3.89 B,,,,,,,,,,$71.77,,companiesMarketCap_dataset
Cousins Properties,,,,USA,,,,,$3.90 B,,,,,,,,,,$25.80,,companiesMarketCap_dataset
Gujarat Gas,"['Oil&Gas', 'Utility companies', 'Energy']",,,India,,,,,$3.90 B,,,,,,,,,,$5.67,,companiesMarketCap_dataset
Kangwon Land,"['Hotels', 'Gambling', 'Entertainment', 'Travel']",,,South Korea,,,,,$3.90 B,,,,,,,,,,$19.28,,companiesMarketCap_dataset
Smartcentres Reit,"['Real estate', 'Investment', 'REITs']",,,Canada,,,,,$3.59 B,,,,,,,,,,$21.14,,companiesMarketCap_dataset
Interparfums,,,,USA,,,,,$3.60 B,,,,,,,,,,$113.02,,companiesMarketCap_dataset
China Lesso Group,,,,China,,,,,$3.61 B,,,,,,,,,,$1.16,,companiesMarketCap_dataset
Ncr Corporation,"['Professional services', 'Software', 'Tech']",,,USA,,,,,$3.61 B,,,,,,,,,,$26.31,,companiesMarketCap_dataset
Kosmos Energy,"['Oil&Gas', 'Energy']",,,USA,,,,,$3.61 B,,,,,,,,,,$7.93,,companiesMarketCap_dataset
Kerry Properties,"['Real estate', 'Investment']",,,Hong Kong,,,,,$3.61 B,,,,,,,,,,$2.49,,companiesMarketCap_dataset
Qube Holdings,"['Railways', 'Transportation', 'Infrastructure']",,,Australia,,,,,$3.61 B,,,,,,,,,,$2.05,,companiesMarketCap_dataset
Biocon,"['Pharmaceuticals', 'Biotech']",,,India,,,,,$3.61 B,,,,,,,,,,$3.01,,companiesMarketCap_dataset
Tietoevry,"['Software', 'Professional services', 'Tech']",,,Finland,,,,,$3.62 B,,,,,,,,,,$30.58,,companiesMarketCap_dataset
Copa Holdings,"['Airlines', 'Travel', 'Transportation']",,,,,,,,$3.62 B,,,,,,,,,,$91.90,,companiesMarketCap_dataset
Beijing Airport,"['Airports', 'Infrastructure']",,,China,,,,,$3.62 B,,,,,,,,,,$0.79,,companiesMarketCap_dataset
Dada Nexus,"['Retail', 'Internet', 'E-Commerce']",,,China,,,,,$3.62 B,,,,,,,,,,$14.18,,companiesMarketCap_dataset
Subsea 7,"['Engineering', 'Construction']",,,,,,,,$3.62 B,,,,,,,,,,$12.50,,companiesMarketCap_dataset
Select Medical Holdings,"['Medical Care Facilities', 'Healthcare']",,,USA,,,,,$3.62 B,,,,,,,,,,$28.56,,companiesMarketCap_dataset
Syneos Health,,,,USA,,,,,$3.62 B,,,,,,,,,,$35.25,,companiesMarketCap_dataset
Mueller Industries,['Manufacturing'],,,USA,,,,,$3.62 B,,,,,,,,,,$63.82,,companiesMarketCap_dataset
Axcelis Technologies,"['Semiconductors', 'Tech', 'Manufacturing']",,,USA,,,,,$3.36 B,,,,,,,,,,$102.31,,companiesMarketCap_dataset
Teradata,"['Software', 'Tech']",,,USA,,,,,$3.36 B,,,,,,,,,,$33.02,,companiesMarketCap_dataset
Associated Banc-corp,,,,USA,,,,,$3.36 B,,,,,,,,,,$22.37,,companiesMarketCap_dataset
Badger Meter,,,,USA,,,,,$3.36 B,,,,,,,,,,$115.02,,companiesMarketCap_dataset
Quantumscape,"['Electricity', 'Batteries']",,,USA,,,,,$3.36 B,,,,,,,,,,$7.73,,companiesMarketCap_dataset
Amtrust Financial Services,,,,USA,,,,,$3.37 B,,,,,,,,,,$17.05,,companiesMarketCap_dataset
Mercari,"['Internet', 'E-Commerce', 'Tech']",,,Japan,,,,,$3.37 B,,,,,,,,,,$20.99,,companiesMarketCap_dataset
Jackson Financial,"['Financial services', 'Asset Management', 'Insurance']",,,USA,,,,,$3.38 B,,,,,,,,,,$40.72,,companiesMarketCap_dataset
Südzucker,,,,Germany,,,,,$3.38 B,,,,,,,,,,$16.57,,companiesMarketCap_dataset
Newmarket Corp,,,,USA,,,,,$3.38 B,,,,,,,,,,$342.81,,companiesMarketCap_dataset
Boyd Group,,,,Canada,,,,,$3.38 B,,,,,,,,,,$157.68,,companiesMarketCap_dataset
Workman,['Retail'],,,Japan,,,,,$3.38 B,,,,,,,,,,$41.50,,companiesMarketCap_dataset
Armstrong World Industries,,,,USA,,,,,$3.39 B,,,,,,,,,,$74.25,,companiesMarketCap_dataset
Asm Pacific Technology,"['Tech', 'Semiconductors']",,,Hong Kong,,,,,$3.39 B,,,,,,,,,,$8.23,,companiesMarketCap_dataset
Life Time Group,['Wellness'],,,USA,,,,,$3.39 B,,,,,,,,,,$17.48,,companiesMarketCap_dataset
Quaker Houghton,['Chemicals'],,,USA,,,,,$3.39 B,,,,,,,,,,$189.33,,companiesMarketCap_dataset
3m India,['Gloves & PPE'],,,India,,,,,$3.14 B,,,,,,,,,,$279.48,,companiesMarketCap_dataset
John Bean Technologies,,,,USA,,,,,$3.14 B,,,,,,,,,,$98.85,,companiesMarketCap_dataset
Sig (semen Indonesia),"['Cement', 'Building materials']",,,Indonesia,,,,,$3.14 B,,,,,,,,,,$0.45,,companiesMarketCap_dataset
Sportradar,"['Entertainment', 'Gambling']",,,Switzerland,,,,,$3.15 B,,,,,,,,,,$10.63,,companiesMarketCap_dataset
Sigma Lithium,['Mining'],,,Canada,,,,,$3.15 B,,,,,,,,,,$30.51,,companiesMarketCap_dataset
Tootsie Roll Industries,,,,USA,,,,,$3.15 B,,,,,,,,,,$43.22,,companiesMarketCap_dataset
Iluka Resources,['Mining'],,,Australia,,,,,$3.15 B,,,,,,,,,,$7.43,,companiesMarketCap_dataset
St. Galler Kantonalbank,"['Banks', 'Financial services']",,,Switzerland,,,,,$3.16 B,,,,,,,,,,$528.47,,companiesMarketCap_dataset
Shoals Technologies,"['Renewable energy', 'Energy']",,,USA,,,,,$3.16 B,,,,,,,,,,$27.36,,companiesMarketCap_dataset
Bellway,['Construction'],,,UK,,,,,$3.16 B,,,,,,,,,,$25.61,,companiesMarketCap_dataset
Viva Energy,"['Oil&Gas', 'Energy']",,,Australia,,,,,$3.16 B,,,,,,,,,,$2.04,,companiesMarketCap_dataset
Alumina Limited,"['Aluminum', 'Mining']",,,Australia,,,,,$3.16 B,,,,,,,,,,$1.09,,companiesMarketCap_dataset
Mr. Cooper Group,,,,USA,,,,,$3.16 B,,,,,,,,,,$44.86,,companiesMarketCap_dataset
Billerudkorsnäs,"['Pulp and paper', 'Packaging']",,,Sweden,,,,,$3.16 B,,,,,,,,,,$12.55,,companiesMarketCap_dataset
Terex,['Manufacturing'],,,USA,,,,,$3.16 B,,,,,,,,,,$46.94,,companiesMarketCap_dataset
Idorsia,"['Pharmaceuticals', 'Biotech']",,,Switzerland,,,,,$3.16 B,,,,,,,,,,$17.89,,companiesMarketCap_dataset
Kansai Paint,"['Chemicals', 'Paint & Coating']",,,Japan,,,,,$2.95 B,,,,,,,,,,$12.66,,companiesMarketCap_dataset
Abcellera,"['Biotech', 'Pharmaceuticals']",,,Canada,,,,,$2.95 B,,,,,,,,,,$10.34,,companiesMarketCap_dataset
Westports,['Ports'],,,Malaysia,,,,,$2.95 B,,,,,,,,,,$0.87,,companiesMarketCap_dataset
Grupo Aval,,,,,,,,,$2.95 B,,,,,,,,,,$2.49,,companiesMarketCap_dataset
Certara,"['Software', 'Biotech', 'Tech']",,,USA,,,,,$2.95 B,,,,,,,,,,$18.53,,companiesMarketCap_dataset
Shangri-la,"['Hotels', 'Travel']",,,Hong Kong,,,,,$2.96 B,,,,,,,,,,$0.83,,companiesMarketCap_dataset
Comstock Resources,"['Oil&Gas', 'Energy']",,,USA,,,,,$2.96 B,,,,,,,,,,$12.67,,companiesMarketCap_dataset
Wsfs Financial,"['Financial services', 'Banks']",,,USA,,,,,$2.96 B,,,,,,,,,,$48.16,,companiesMarketCap_dataset
Graham Holdings,['Media/Press'],,,USA,,,,,$2.96 B,,,,,,,,,,$617.81,,companiesMarketCap_dataset
Linamar,['Manufacturing'],,,Canada,,,,,$2.96 B,,,,,,,,,,$47.93,,companiesMarketCap_dataset
Ultragenyx,"['Pharmaceuticals', 'Biotech']",,,USA,,,,,$2.97 B,,,,,,,,,,$42.40,,companiesMarketCap_dataset
Prospect Capital,['Investment'],,,USA,,,,,$2.97 B,,,,,,,,,,$7.48,,companiesMarketCap_dataset
Pierer Mobility,['Motorcycle Manufacturers'],,,,,,,,$2.97 B,,,,,,,,,,$85.58,,companiesMarketCap_dataset
Nordic Semiconductor,"['Semiconductors', 'Tech']",,,Norway,,,,,$2.97 B,,,,,,,,,,$15.60,,companiesMarketCap_dataset
Evo Payments,"['Financial services', 'Tech']",,,USA,,,,,$2.98 B,,,,,,,,,,$33.90,,companiesMarketCap_dataset
Cnx Resources,,,,USA,,,,,$2.98 B,,,,,,,,,,$16.54,,companiesMarketCap_dataset
Evergrande,['Real estate'],,,China,,,,,$2.78 B,,,,,,,,,,$0.21,,companiesMarketCap_dataset
Hanesbrands,,,,USA,,,,,$2.79 B,,,,,,,,,,$8.00,,companiesMarketCap_dataset
Blueprint Medicines,,,,USA,,,,,$2.79 B,,,,,,,,,,$46.69,,companiesMarketCap_dataset
American Eagle Outfitters,,,,USA,,,,,$2.79 B,,,,,,,,,,$14.91,,companiesMarketCap_dataset
Canadian Solar,"['Renewable energy', 'Energy', 'Manufacturing']",,,Canada,,,,,$2.79 B,,,,,,,,,,$41.89,,companiesMarketCap_dataset
Nordstrom,"['Luxury goods', 'Retail']",,,USA,,,,,$2.79 B,,,,,,,,,,$17.47,,companiesMarketCap_dataset
Metcash,,,,Australia,,,,,$2.79 B,,,,,,,,,,$2.90,,companiesMarketCap_dataset
Macerich,"['REITs', 'Real estate', 'Investment']",,,USA,,,,,$2.79 B,,,,,,,,,,$12.46,,companiesMarketCap_dataset
Appian,"['Software', 'Tech']",,,USA,,,,,$2.80 B,,,,,,,,,,$38.61,,companiesMarketCap_dataset
Simcorp,"['Software', 'Tech']",,,Denmark,,,,,$2.80 B,,,,,,,,,,$69.86,,companiesMarketCap_dataset
Patterson Companies,,,,USA,,,,,$2.80 B,,,,,,,,,,$28.90,,companiesMarketCap_dataset
Lithium Americas,['Mining'],,,Canada,,,,,$2.80 B,,,,,,,,,,$20.79,,companiesMarketCap_dataset
Mercury Systems,,,,USA,,,,,$2.80 B,,,,,,,,,,$48.46,,companiesMarketCap_dataset
