,,name_sim,website_exact,year_sim,employees_sim
41693,41577,1.0,0,1.0,1.4551915228366852e-11
41696,2414,1.0,0,0.7791645796604999,0.0
41702,29787,0.9166666666666667,0,0.0,4.49911260159638e-05
41702,41243,1.0,0,1.0,0.2570284566640167
41705,8281,0.8585365853658538,0,0.004364402883094612,0.0
41705,23131,0.8558823529411764,0,0.0,0.0
41716,41695,1.0,0,1.0,3.1146107875308683e-41
41720,7443,0.8571428571428571,0,0.10584316404531588,0.0
41720,40990,0.8666666666666666,0,0.16957554093095892,0.7791645796604999
41725,2467,1.0,0,0.9726549474122855,0.0
41725,17318,0.8977156177156177,0,0.0,0.0
41725,41630,1.0,0,1.0,0.0
41727,6494,0.8678571428571429,0,0.641712948781452,0.0
41730,41179,1.0,0,1.0,0.2570284566640167
41731,19072,0.8833333333333333,0,0.0,0.0
41735,8774,0.9,0,0.7791645796604999,0.0
41736,37209,0.8818181818181818,0,0.0,0.0
41738,9977,0.8666666666666666,0,0.8950250709279725,0.0
41738,10376,0.8533333333333333,0,0.3685673043227753,0.0
41738,10952,0.8833333333333333,0,0.7791645796604999,0.0
41742,23259,0.8857142857142858,0,0.0,0.0
41744,33396,0.9384615384615385,0,0.0,2.926047721682624e-98
41744,41432,1.0,0,1.0,9.946904262588381e-80
41746,9371,0.8683333333333334,0,1.52587890625e-05,0.0
41749,41588,1.0,0,1.0,0.641712948781452
41754,9049,0.8571428571428571,0,0.0,0.0
41755,2642,0.8672727272727273,0,0.7791645796604999,0.0
41755,2696,1.0,0,0.8950250709279725,0.0
41755,2702,1.0,0,0.8950250709279725,0.0
41755,37529,0.86,0,0.0,0.0
41756,33534,0.890909090909091,0,0.0,0.0
41762,41661,1.0,0,1.0,1.2276631396533445e-29
41766,15552,0.8722222222222222,0,1.3813482623905062e-138,0.0
41766,17410,0.9111111111111111,0,0.0,0.0
41768,19454,0.8666666666666666,0,0.0,0.0
41770,41509,1.0,0,1.0,2.9802322387695312e-08
41771,23269,0.8727272727272728,0,0.0,0.0
41772,17737,0.9214285714285715,0,0.0,0.0
41772,20006,0.853968253968254,0,0.0,0.0
41776,16020,0.865,0,2.9802322387695312e-08,0.0
41776,34375,0.9161290322580645,0,0.0,3.6282678118930297e-10
41777,23173,0.8537878787878789,0,0.0,0.0
41780,10237,1.0,0,1.0,0.0
41786,36922,0.9058823529411765,0,0.0,3.1895023843512216e-204
41795,20735,0.8709090909090909,0,0.0,0.0
41796,17438,0.853968253968254,0,0.0,0.0
41799,33534,0.890909090909091,0,0.0,0.0
41799,41756,1.0,0,1.0,0.0
41805,41496,1.0,0,1.0,4.8779476569076625e-24
41808,3622,0.8533333333333333,0,7.553387470228025e-40,0.0
41808,15334,0.8533333333333333,0,7.553387470228025e-40,0.0
41808,41214,0.8533333333333333,0,0.3685673043227753,4.795559139270971e-32
41820,916,1.0,0,0.001953125,0.0
41820,41339,1.0,0,0.001953125,0.0
41822,4074,1.0,0,1.0,0.0
41822,4084,1.0,0,1.0,0.0
41824,10361,0.8527777777777779,0,0.8950250709279725,0.0
41826,41208,1.0,0,1.0,2.096486170840621e-56
41828,16764,0.853968253968254,0,2.002083095183101e-146,0.0
41832,16414,0.8714285714285714,0,1.1594950525907112e-07,0.0
41833,9636,1.0,0,1.0,0.0
41834,34059,0.8758620689655172,0,0.0,1.1830521861667747e-271
41834,37397,0.8597402597402598,0,0.0,0.0
41835,398,1.0,0,0.9726549474122855,0.0
41835,23548,0.8537878787878789,0,0.0,0.0
41837,10430,0.8669841269841271,0,0.7791645796604999,0.0
41838,12062,0.9249417249417249,0,0.0,0.0
41838,24075,0.9249417249417249,0,0.0,0.0
41840,41839,1.0,0,1.0,0.7791645796604999
41842,41711,1.0,0,1.0,0.8950250709279725
41845,16181,0.8564102564102564,0,4.49911260159638e-05,0.0
41845,26712,0.95,0,0.0,0.0
41848,41045,1.0,0,1.0,0.0
41849,21266,0.853968253968254,0,0.0,0.0
41851,22352,0.87,0,0.0,0.0
41855,41502,1.0,0,1.0,7.888609052210118e-31
41856,33271,0.9166666666666667,0,0.0,1.9318260049833712e-223
41856,41550,0.8857142857142858,0,0.009226505167418202,4.184621420571452e-96
41857,32211,0.9157894736842105,0,0.0,0.0
41860,41304,0.8857142857142858,0,0.9726549474122855,5.171635008875179e-47
41865,19055,1.0,0,0.0,0.0
41865,32655,0.9230769230769231,0,0.0,1.0
41866,41239,0.9555555555555556,0,0.7791645796604999,0.0
41868,3882,0.87,0,1.0,0.0
41872,41245,1.0,0,0.7791645796604999,3.541058984203562e-220
41872,41264,1.0,0,0.7791645796604999,6.140672195939449e-217
41874,37146,0.86,0,0.0,4.49911260159638e-05
41876,41411,0.9022727272727272,0,0.16957554093095892,0.0
41877,30595,0.852982456140351,0,0.0,0.0
41879,17440,0.88,0,0.0,0.0
41879,37432,0.9111111111111111,0,0.0,0.0
41881,9269,0.8575757575757577,0,5.442789279408679e-23,0.0
41881,9306,0.8575757575757577,0,5.442789279408679e-23,0.0
41882,41760,0.9285714285714286,0,1.0,0.8950250709279725
41886,17591,0.8685314685314686,0,0.0,0.0
41886,31705,0.9375,0,0.0,0.0
41887,9660,0.9232323232323232,0,0.9726549474122855,0.0
41887,41240,0.8669841269841271,0,0.3685673043227753,3.8725919148493183e-121
41894,41201,0.9741935483870968,0,0.9726549474122855,0.7791645796604999
41901,21764,0.887948717948718,0,0.0,0.0
41901,38965,0.8550750750750751,0,0.0,0.0
41903,41589,1.0,0,1.0,0.2570284566640167
41904,41629,0.9428571428571428,0,0.9726549474122855,0.0001255021761054768
41906,21363,0.8755555555555556,0,0.0,0.0
41910,41612,1.0,0,1.0,0.8950250709279725
41912,22403,0.853968253968254,0,0.0,0.0
41912,37009,0.8933333333333334,0,0.0,0.0
41913,11452,0.8514285714285714,0,0.16957554093095892,0.0
41913,20489,0.8678571428571429,0,0.0,0.0
41916,3407,0.8804545454545455,0,0.9726549474122855,0.0
41916,19422,1.0,0,0.0,0.0
41916,30165,0.9184615384615384,0,0.0,0.0
41918,41333,1.0,0,1.0,0.10584316404531588
41930,41757,1.0,0,1.0,0.3685673043227753
41932,10432,0.9428571428571428,0,0.7791645796604999,0.0
41940,41071,0.8980451127819549,0,1.0,0.9726549474122855
41944,9636,1.0,0,1.0,0.0
41944,41833,1.0,0,1.0,0.0
41946,41809,1.0,0,1.0,1.0
41951,8618,0.8760846560846561,0,0.3685673043227753,0.0
41951,41277,0.8933333333333334,0,0.8950250709279725,1.4551915228366852e-11
41952,20966,0.8678571428571429,0,0.0,0.0
41953,23671,0.8597402597402598,0,0.0,0.0
41955,3503,1.0,0,1.0,0.0
41956,9141,0.8666666666666666,0,7.246844078691927e-09,0.0
41958,9903,1.0,0,1.0,0.0
41958,11044,1.0,0,0.9726549474122855,0.0
41958,14677,1.0,0,1.0,0.0
41958,41120,0.8533333333333333,0,1.0,0.0
41958,41129,0.8533333333333333,0,1.0,0.0
41960,14937,0.8826923076923077,0,4.49911260159638e-05,0.0
41960,21756,0.9305555555555555,0,0.0,0.0
41962,5044,0.86,0,0.0,0.0
41965,12169,0.9333333333333333,0,0.0,0.0
41965,24179,0.9333333333333333,0,0.0,0.0
41969,3199,0.8564102564102564,0,1.4723653019647197e-165,0.0
41970,41475,1.0,0,1.0,0.8950250709279725
41973,12501,0.8533333333333333,0,0.0,0.0
41973,24509,0.8533333333333333,0,0.0,0.0
41974,41862,1.0,0,0.5,0.5
41975,19332,0.8703703703703705,0,0.0,0.0
41984,41090,1.0,0,0.9726549474122855,5.7377694200335765e-21
41985,13002,0.8755555555555556,0,0.0,0.0
41988,32308,0.9448275862068966,0,0.0,0.0
41989,27080,0.8727272727272728,0,0.0,2.758008936123966e-33
41990,32048,0.95,0,0.0,0.0
41991,20808,0.8864285714285713,0,0.0,0.0
41993,5705,0.86,0,3.1146107875308683e-41,0.0
41993,25091,0.9538461538461538,0,0.0,0.0
41997,41576,1.0,0,1.0,0.5
41998,4813,0.8519298245614035,0,0.004364402883094612,0.0
41998,9146,0.8566666666666667,0,7.711402801349302e-14,0.0
42004,4035,0.86,0,0.5,0.0
42004,12887,0.8742857142857143,0,0.0,0.0
42004,39793,0.8742857142857143,0,0.0,0.0
42004,41852,0.9,0,1.0,7.246844078691927e-09
42006,21666,0.9124871001031991,0,0.0,0.0
42009,31868,0.8615384615384615,0,0.0,0.0
42009,41026,1.0,0,1.0,8.679702916129481e-144
42011,17361,0.8777777777777778,0,0.0,0.0
42011,37003,0.9058823529411765,0,0.0,4.052529904913847e-72
42012,6370,1.0,0,1.0,0.0
42012,17838,0.8777777777777778,0,0.0,0.0
42017,10967,1.0,0,1.0,0.0
42017,41108,1.0,0,1.0,3.8725919148493183e-121
42022,42001,1.0,0,1.0,0.0
42023,21764,0.887948717948718,0,0.0,0.0
42023,38965,0.8550750750750751,0,0.0,0.0
42023,41901,1.0,0,1.0,1.4551915228366852e-11
42026,26818,0.87,0,0.0,0.0
42030,41559,1.0,0,1.0,0.034915223064756855
42038,1138,0.8777777777777778,0,0.7791645796604999,0.0
42038,1139,0.8777777777777778,0,0.7791645796604999,0.0
42039,41360,0.6515151515151515,0,0.8950250709279725,0.8950250709279725
42051,22056,0.8541758241758242,0,0.0,0.0
42051,41400,1.0,0,1.0,0.5
42052,14788,0.86,0,2.517616540168705e-27,0.0
42053,1220,0.8575757575757577,0,5.171635008875179e-47,0.0
42053,17742,0.8575757575757577,0,0.0,0.0
42053,41200,1.0,0,1.0,2.9802322387695312e-08
42058,41307,1.0,0,1.0,0.8950250709279725
42060,37546,0.8866666666666667,0,0.0,0.0
42062,23671,0.8597402597402598,0,0.0,0.0
42062,41953,1.0,0,1.0,1.0
42063,41626,0.8592592592592593,0,0.3685673043227753,1.8074887363782203e-28
42064,20515,0.8982323232323232,0,0.0,0.0
42068,20348,0.8714932126696833,0,0.0,0.0
42069,26131,0.8678571428571429,0,0.0,0.018453010334836414
42074,41444,1.0,0,1.0,1.52587890625e-05
42078,16029,0.9,0,1.1173118242653037e-83,0.0
42080,136,1.0,0,0.9726549474122855,0.0
42086,42054,0.9142857142857143,0,1.0,4.043174611952195e-174
42090,23985,0.87,0,0.0,0.0
42092,839,0.9428571428571428,0,0.0001255021761054768,0.0
42092,12406,0.9428571428571428,0,0.0,0.0
42092,17349,0.9428571428571428,0,0.0,0.0
42092,18229,0.9428571428571428,0,0.0,0.0
42092,24416,0.9428571428571428,0,0.0,0.0
42092,40965,0.9428571428571428,0,0.0,0.0
42093,22375,0.8805194805194805,0,0.0,0.0
42094,19055,1.0,0,0.0,0.0
42094,32655,0.9230769230769231,0,0.0,9.946904262588381e-80
42094,41865,1.0,0,1.0,9.946904262588381e-80
42095,11396,0.8564102564102564,0,0.004364402883094612,0.0
42099,41981,1.0,0,0.9726549474122855,5.6902623986817984e-160
42105,32242,0.9571428571428571,0,0.0,0.0
42107,32220,0.8642857142857142,0,0.0,0.0
42107,41457,0.8782608695652174,0,1.0,0.0
42108,6073,0.8933333333333334,0,0.0,0.0
42108,41597,0.8857142857142858,0,1.0,2.9802322387695312e-08
42112,42083,1.0,0,1.0,1.0
42114,41595,1.0,0,1.0,0.7791645796604999
42115,1486,0.96,0,0.0,0.0
42115,23429,0.96,0,0.0,0.0
42115,34809,0.8666666666666666,0,0.0,0.0
42117,11043,0.8769230769230769,0,0.3685673043227753,0.0
42117,28329,0.8558974358974358,0,0.0,0.0
42121,27407,0.9700000000000001,0,0.0,1.2032974614762255e-14
42122,10187,0.8666666666666668,0,0.9726549474122855,0.0
42126,34361,0.993103448275862,0,0.0,0.0
42128,32173,0.9466666666666667,0,0.0,0.0
42131,19072,0.8833333333333333,0,0.0,0.0
42131,41731,1.0,0,1.0,0.8950250709279725
42138,32058,0.9538461538461538,0,0.0,0.0
42139,41664,1.0,0,1.0,0.3685673043227753
42140,31787,0.9407407407407408,0,0.0,0.0
42141,38103,0.9741935483870968,0,0.0,0.0
42146,41846,1.0,0,1.0,0.641712948781452
42148,14010,1.0,0,0.0,0.0
42148,31612,0.9407407407407408,0,0.0,0.0
42151,36004,0.8683333333333334,0,0.0,0.0
42153,12599,0.8678571428571429,0,0.0,0.0
42153,18795,0.8678571428571429,0,0.0,0.0
42153,24607,0.8678571428571429,0,0.0,0.0
42154,41402,1.0,0,1.0,1.6671141068040768e-09
42159,9294,0.8818181818181818,0,1.0,0.0
42159,9311,0.8818181818181818,0,1.0,0.0
42161,21118,0.8575757575757577,0,0.0,0.0
42162,41852,1.0,0,1.0,2.758008936123966e-33
42162,42004,0.9,0,1.0,7.246844078691927e-09
42172,6810,0.96,0,0.7791645796604999,0.0
42172,6846,0.96,0,0.7791645796604999,0.0
42173,22377,0.8833333333333333,0,0.0,0.0
42178,32339,0.8640000000000001,0,0.0,0.0
42184,17272,0.8625,0,0.0,0.0
42188,34270,0.9636363636363636,0,0.0,1.761649133997622e-154
42192,10119,0.8575757575757577,0,0.5,0.0
42192,21072,0.8805194805194805,0,0.0,0.0
42198,32724,0.8833333333333333,0,0.0,0.0
42201,22337,0.8541666666666666,0,0.0,0.0
42202,41567,1.0,0,1.0,0.7791645796604999
42203,4074,0.8666666666666667,0,0.641712948781452,0.0
42203,4084,0.8666666666666667,0,0.641712948781452,0.0
42203,41822,0.8666666666666667,0,0.641712948781452,0.0
42205,22323,0.8805194805194805,0,0.0,0.0
42208,41194,0.8785714285714286,0,0.9726549474122855,5.442789279408679e-23
42210,41177,1.0,0,1.0,0.2570284566640167
42211,3014,0.9028571428571429,0,1.0,0.0
42211,3032,0.9028571428571429,0,1.0,0.0
42211,19235,0.888888888888889,0,0.0,0.0
42215,18063,0.8742857142857143,0,0.0,0.0
42219,37240,1.0,0,0.0,1.0
42221,9994,0.9047619047619048,0,0.16957554093095892,0.0
42226,17720,0.8541666666666666,0,0.0,0.0
42230,17480,0.9714285714285714,0,0.0,0.0
42232,27827,0.8972972972972972,0,0.0,1.0
42233,41586,0.9272727272727274,0,1.0,3.5361734208102903e-53
42235,41994,1.0,0,1.0,0.8950250709279725
42237,41811,1.0,0,1.0,0.641712948781452
42242,15765,0.8505681818181818,0,0.641712948781452,0.0
42242,21314,0.9054545454545454,0,0.0,0.0
42245,7917,1.0,0,1.0,0.0
42248,7882,0.8977156177156177,0,0.7791645796604999,0.0
42249,31565,0.9666666666666667,0,0.0,0.0
42252,16156,0.8777777777777778,0,7.888609052210118e-31,0.0
42252,16598,1.0,0,0.9726549474122855,0.0
42256,41340,1.0,0,1.0,1.0
42257,16684,0.8670634920634921,0,1.7329951365169047e-38,0.0
42257,21314,0.8955555555555555,0,0.0,0.0
42257,42242,0.9232323232323232,0,0.9726549474122855,0.9726549474122855
42258,2496,0.8571428571428571,0,1.0,0.0
42258,30824,0.8695652173913043,0,0.0,0.0
42258,34359,0.8761904761904762,0,0.0,7.24700419598568e-92
42259,10523,1.0,0,1.0,0.0
42260,41165,0.8666666666666666,0,1.0,0.0
42261,20734,0.87,0,0.0,0.0
42262,28642,0.8835213032581454,0,0.0,0.0
42266,14028,0.8915598290598291,0,0.0,0.0
42266,21371,0.86,0,0.0,0.0
42266,41645,1.0,0,1.0,4.8779476569076625e-24
42275,42020,1.0,0,1.0,1.2032974614762255e-14
42279,41383,0.8941176470588236,0,0.0625,0.0
42280,41064,0.8666666666666666,0,0.641712948781452,0.3685673043227753
42281,31643,0.9333333333333333,0,0.0,0.0
42285,42250,1.0,0,1.0,0.9726549474122855
42287,3926,0.876461038961039,0,1.6671141068040768e-09,0.0
42289,9290,0.8866666666666667,0,0.8950250709279725,0.0
42289,9345,0.8866666666666667,0,0.8950250709279725,0.0
42289,20058,0.925,0,0.0,0.0
42292,2836,0.8578431372549019,0,0.001953125,0.0
42293,41518,0.9074074074074073,0,0.2570284566640167,0.0
42297,4847,0.8550893550893551,0,0.10584316404531588,0.0
42298,41895,1.0,0,0.3685673043227753,1.1594950525907112e-07
42312,32375,0.9171355498721228,0,0.0,0.0
42314,11193,0.8594652406417113,0,0.004364402883094612,0.0
42318,41789,1.0,0,1.0,1.0
42322,1508,1.0,0,1.0,0.0
42322,2310,0.959047619047619,0,0.00033120222838077957,0.0
42322,22050,0.8561904761904762,0,0.0,0.0
42337,11005,1.0,0,0.5,0.0
42337,11190,0.8933333333333334,0,0.8950250709279725,0.0
42338,41556,1.0,0,1.0,1.6671141068040768e-09
42340,1679,1.0,0,0.018453010334836414,0.0
42341,3553,1.0,0,0.034915223064756855,0.0
42341,34073,0.8692307692307693,0,0.0,8.679702916129481e-144
42342,42082,1.0,0,1.0,0.009226505167418202
42352,42291,1.0,0,1.0,0.018453010334836414
42354,1047,0.925,0,1.0,0.0
42355,33244,0.9,0,0.0,5.661722028113365e-94
42359,41322,1.0,0,0.8950250709279725,2.9802322387695312e-08
42359,41389,1.0,0,0.8950250709279725,4.1359030627651384e-25
42364,34189,0.95,0,0.0,1.0
42366,2831,0.8755555555555556,0,6.799016956120041e-65,0.0
42376,41573,1.0,0,1.0,7.888609052210118e-31
42379,34343,0.87,0,0.0,0.0
42381,42299,1.0,0,1.0,0.2570284566640167
42383,2297,1.0,0,0.0625,0.0
42383,16839,1.0,0,0.0625,0.0
42383,17628,1.0,0,0.0,0.0
42384,15256,0.925,0,0.004364402883094612,0.0
42385,41937,0.9777777777777777,0,1.0,0.8950250709279725
42386,42296,1.0,0,1.0,5.421010862427522e-20
42387,3202,0.8631578947368421,0,1.0,0.0
42389,42301,0.9532467532467533,0,1.0,0.0
42390,31575,0.8545454545454545,0,0.0,0.0
42391,16697,1.0,0,2.758008936123966e-33,0.0
42391,33338,0.888888888888889,0,0.0,4.043174611952195e-174
42394,8551,0.8533333333333333,0,0.10584316404531588,0.0
42396,10018,0.8718954248366013,0,0.8950250709279725,0.0
42396,20187,0.8955555555555555,0,0.0,0.0
42397,7537,0.88,0,0.9726549474122855,0.0
42399,23732,0.8847117794486216,0,0.0,0.0
42400,2831,0.8755555555555556,0,6.799016956120041e-65,0.0
42400,42366,1.0,0,1.0,1.2276631396533445e-29
42401,41813,0.8695652173913043,0,1.0,0.018453010334836414
42403,41798,1.0,0,1.0,0.2570284566640167
42404,15693,0.8541666666666666,0,0.009226505167418202,0.0
42404,31739,0.9142857142857143,0,0.0,0.0
42405,9174,0.9333333333333333,0,0.16957554093095892,0.0
42407,21289,0.8666666666666666,0,0.0,0.0
42407,41652,1.0,0,0.9726549474122855,7.093684722768963e-76
42411,42024,1.0,0,1.0,0.2570284566640167
42412,41300,0.8714285714285714,0,3.6282678118930297e-10,0.0
42413,3553,1.0,0,0.034915223064756855,0.0
42413,34073,0.8692307692307693,0,0.0,1.1544888683002076e-66
42413,42341,1.0,0,1.0,0.0
42415,10126,1.0,0,1.0,0.0
42424,21991,0.8501909854851031,0,0.0,0.0
42425,41556,1.0,0,1.0,1.0
42425,42338,1.0,0,1.0,1.6671141068040768e-09
42431,9842,0.8521212121212122,0,0.3685673043227753,0.0
42433,16053,1.0,0,5.421010862427522e-20,0.0
42433,23122,1.0,0,0.0,0.0
42434,5586,1.0,0,1.8546030753437107e-68,0.0
42434,12886,1.0,0,0.0,0.0
42434,18568,1.0,0,0.0,0.0
42434,32538,0.9142857142857143,0,0.0,0.0
42435,34317,0.8805194805194805,0,0.0,0.0
42436,41090,0.8875,0,0.9726549474122855,0.7791645796604999
42436,41984,0.8875,0,1.0,4.097391389476277e-18
42441,34270,0.8818181818181818,0,0.0,4.0635559908196313e-240
42441,42188,0.9,0,1.0,3.6282678118930297e-10
42444,18953,0.8560000000000001,0,0.0,0.0
42450,4390,1.0,0,1.0,0.0
42450,15964,0.86,0,1.0053823416929744e-87,0.0
42451,398,1.0,0,0.9726549474122855,0.0
42451,23548,0.8537878787878789,0,0.0,0.0
42451,41835,1.0,0,1.0,0.0
42453,32284,0.9097308488612836,0,0.0,0.0
42455,41210,1.0,0,0.8950250709279725,9.828413039546407e-237
42455,41299,1.0,0,1.0,2.179383281389521e-168
42456,23663,0.8833333333333333,0,0.0,0.0
42459,6013,0.8659633418584826,0,2.096486170840621e-56,0.0
42461,17995,0.8577777777777778,0,0.0,0.0
42462,29669,0.8545454545454545,0,0.0,0.0
42465,10953,1.0,0,1.0,0.0
42470,22177,0.9299999999999999,0,0.0,0.0
42470,38233,0.9047058823529411,0,0.0,0.0
42473,4905,0.890909090909091,0,1.4861384957513776e-06,0.0
42473,9051,0.8666666666666666,0,0.009226505167418202,0.0
42473,9061,0.8666666666666666,0,0.009226505167418202,0.0
42474,31941,0.925,0,0.0,0.0
42477,12501,0.8533333333333333,0,0.0,0.0
42477,24509,0.8533333333333333,0,0.0,0.0
42477,41973,1.0,0,1.0,0.9726549474122855
42478,19562,0.8940476190476191,0,0.0,0.0
42481,41185,1.0,0,1.0,1.0
42482,42013,1.0,0,1.0,5.7377694200335765e-21
42486,14826,0.8533333333333333,0,2.9802322387695312e-08,0.0
42486,25088,0.8666666666666666,0,0.0,0.7791645796604999
42492,13810,1.0,0,0.0,0.0
42492,31519,0.8718954248366013,0,0.0,0.0
42492,32658,0.9285714285714286,0,0.0,0.0
42497,42048,1.0,0,1.0,0.7791645796604999
42498,2988,0.8666666666666666,0,1.0,0.0
42498,16153,0.8755555555555556,0,8.852256279200413e-55,0.0
42499,34667,0.9794871794871794,0,0.0,0.0
42503,41222,1.0,0,1.0,0.018453010334836414
42504,41547,1.0,0,1.0,0.9726549474122855
42506,2051,1.0,0,1.0,0.0
42506,11941,0.8857142857142858,0,1.0,0.0
42506,21894,1.0,0,0.0,0.0
42508,42158,1.0,0,1.0,0.009226505167418202
42509,3014,0.9028571428571429,0,1.0,0.0
42509,3032,0.9028571428571429,0,1.0,0.0
42509,19235,0.888888888888889,0,0.0,0.0
42509,42211,1.0,0,1.0,5.51239404921443e-74
42510,32000,0.9428571428571428,0,0.0,0.0
42511,33331,0.9304347826086957,0,0.0,0.0
42514,41576,1.0,0,1.0,0.641712948781452
42514,41997,1.0,0,1.0,0.9726549474122855
42517,42270,1.0,0,1.0,0.9726549474122855
42518,42321,1.0,0,1.0,0.9726549474122855
42520,756,0.8625,0,0.018453010334836414,0.0
42520,22392,1.0,0,0.0,0.0
42521,32411,0.9473684210526316,0,0.0,0.0
42522,41245,0.890909090909091,0,1.0,0.018453010334836414
42522,41264,0.890909090909091,0,1.0,0.034915223064756855
42522,41872,0.890909090909091,0,0.7791645796604999,6.740433431857238e-183
42528,2496,0.8571428571428571,0,1.0,0.0
42528,30824,0.8695652173913043,0,0.0,0.0
42528,34359,0.8761904761904762,0,0.0,0.0
42528,42258,1.0,0,1.0,0.0
42533,11193,0.8594652406417113,0,0.004364402883094612,0.0
42533,42314,1.0,0,1.0,1.52587890625e-05
42534,41589,1.0,0,1.0,0.2570284566640167
42534,41903,1.0,0,1.0,1.0
42544,16492,0.8533333333333333,0,0.0,0.0
42546,20014,0.8538461538461538,0,0.0,0.0
42546,20317,0.8792307692307693,0,0.0,0.0
42550,41441,1.0,0,1.0,0.2570284566640167
42552,31625,0.8769230769230769,0,0.0,0.0
42554,42065,1.0,0,1.0,7.246844078691927e-09
42560,19334,0.8933333333333334,0,0.0,0.0
42561,8834,0.8666666666666666,0,0.0008268997191040293,0.0
42561,8894,0.8666666666666666,0,0.0008268997191040293,0.0
42564,13669,0.9159210526315789,0,0.0,0.0
42564,22939,0.9159210526315789,0,0.0,0.0
42569,10622,0.9095238095238095,0,0.641712948781452,0.0
42569,41443,1.0,0,1.0,1.21139190721228e-102
42570,41918,0.6904761904761904,0,1.0,1.0
42572,27382,0.8612244897959185,0,0.0,5.51239404921443e-74
42573,41300,0.9037037037037038,0,1.0,1.761050914342067e-133
42574,821,1.0,0,1.0,0.0
42576,42149,1.0,0,1.0,0.0
42581,20607,0.9142857142857143,0,0.0,0.0
42588,13134,1.0,0,0.0,0.0
42589,32767,0.9454545454545455,0,0.0,0.0
42590,2765,0.890909090909091,0,0.9726549474122855,0.0
42590,10953,0.86,0,0.9726549474122855,0.0
42590,42465,0.86,0,0.9726549474122855,0.0
42592,42191,1.0,0,1.0,0.641712948781452
42594,10720,0.8666666666666666,0,1.0,0.0
42595,15564,0.9008547008547009,0,1.0,0.0
42597,42292,0.936,0,0.7791645796604999,0.0625
42599,41823,1.0,0,1.0,0.0625
42602,34221,0.9636363636363636,0,0.0,0.0
42603,22205,0.9066666666666667,0,0.0,0.0
42604,41575,1.0,0,1.0,3.3175781878516013e-26
42611,5902,0.8561904761904762,0,0.0625,0.0
42611,7790,0.8577422577422578,0,7.888609052210118e-31,0.0
42611,7968,0.8657142857142858,0,0.641712948781452,0.0
42612,363,1.0,0,1.0,0.0
42615,23017,0.8694444444444446,0,0.0,0.0
42619,42392,0.925,0,1.0,0.018453010334836414
42620,6185,0.8818181818181818,0,0.2570284566640167,0.0
42621,10361,0.8527777777777779,0,0.8950250709279725,0.0
42621,41824,1.0,0,1.0,0.9726549474122855
42625,41332,1.0,0,1.0,3.2779131115810054e-17
42627,29863,0.9066666666666667,0,0.0,0.0
42629,42060,0.8564102564102564,0,0.9726549474122855,1.572046815393027e-297
42630,3087,0.8571428571428571,0,0.5,0.0
42633,260,0.9307692307692308,0,1.0,0.0
42637,4877,0.8714932126696833,0,3.5361734208102903e-53,0.0
42639,41964,1.0,0,1.0,0.0
42640,29250,0.9454545454545455,0,0.0,0.0
42646,20402,0.8683728036669213,0,0.0,0.0
42646,23188,0.8792717086834734,0,0.0,0.0
42646,32031,0.9478260869565217,0,0.0,0.0
42647,34289,0.9047058823529411,0,0.0,7.24700419598568e-92
42649,38399,0.96,0,0.0,0.0
42656,11396,0.8564102564102564,0,0.004364402883094612,0.0
42656,42095,1.0,0,1.0,3.788088346246484e-63
42660,31657,0.8538461538461538,0,0.0,0.0
42665,41622,0.8666666666666666,0,1.0,0.641712948781452
42667,41020,1.0,0,1.0,1.0
42670,41722,1.0,0,1.0,2.9802322387695312e-08
42671,36203,0.9363636363636364,0,0.0,2.9802322387695312e-08
42673,41256,1.0,0,1.0,1.0
42675,41081,1.0,0,0.9726549474122855,0.2570284566640167
42677,17635,0.8669841269841271,0,0.0,0.0
42677,41125,1.0,0,1.0,0.641712948781452
42679,4458,0.888888888888889,0,1.0,0.0
42680,12966,0.8611764705882352,0,0.0,0.0
42683,42087,0.9076923076923077,0,0.9726549474122855,0.0625
42694,41146,0.85,0,1.0,1.0
42695,42336,0.8916666666666667,0,0.641712948781452,0.0
42698,41189,1.0,0,1.0,4.89588126206552e-06
42703,9294,0.8818181818181818,0,1.0,0.0
42703,9311,0.8818181818181818,0,1.0,0.0
42703,42159,1.0,0,1.0,2.480875811610644e-16
42707,41548,1.0,0,1.0,0.0
42708,10647,0.888888888888889,0,0.10584316404531588,0.0
42709,20640,0.8567032967032967,0,0.0,0.0
42710,1138,0.8777777777777778,0,0.7791645796604999,0.0
42710,1139,0.8777777777777778,0,0.7791645796604999,0.0
42710,42038,1.0,0,1.0,1.4861384957513776e-06
42714,34403,0.8975,0,0.0,0.0
42715,29384,0.8727272727272728,0,0.0,0.16957554093095892
42715,41424,0.8842105263157894,0,1.0,0.004364402883094612
42718,42227,1.0,0,1.0,0.9726549474122855
42720,42704,0.9,0,1.0,0.2570284566640167
42725,11704,0.92,0,1.0,0.0
42725,23906,0.9077777777777777,0,0.0,0.0
42725,41257,0.8895238095238096,0,0.9726549474122855,0.10584316404531588
42726,42228,1.0,0,1.0,0.9726549474122855
42729,41779,0.8782608695652174,0,1.0,1.0
42730,34221,0.9636363636363636,0,0.0,0.0
42730,42602,1.0,0,1.0,0.0
42737,36650,0.8817582417582419,0,0.0,0.0
42741,42343,0.92,0,0.9726549474122855,0.0
42741,42484,0.875,0,1.0,0.16957554093095892
42744,441,0.9577777777777777,0,1.0,0.0
42744,3770,0.8688888888888889,0,0.5,0.0
